theta_cs, phi_cs, theta_prime, phi_prime
1.59991,1.68704,1.8446,1.93872
1.60067,1.68704,1.8513,1.94519
1.60144,1.68704,1.85782,1.95148
1.6022,1.68704,1.86437,1.95786
1.60297,1.68704,1.87089,1.9642
1.60374,1.68704,1.87784,1.97099
1.6045,1.68704,1.88342,1.97646
1.60527,1.68704,1.89047,1.98347
1.60603,1.68704,1.89704,1.99002
1.6068,1.68704,1.90291,1.9958
1.60757,1.68704,1.90998,2.00295
1.60833,1.68704,1.91589,2.00884
1.6091,1.68704,1.92244,2.01549
1.60986,1.68704,1.92817,2.02123
1.61063,1.68704,1.93444,2.02761
1.6114,1.68704,1.941,2.03438
1.61216,1.68704,1.94706,2.04058
1.61293,1.68704,1.95298,2.04664
1.61369,1.68704,1.95922,2.05321
1.61446,1.68704,1.96477,2.0589
1.61523,1.68704,1.97027,2.06458
1.61599,1.68704,1.97675,2.07145
1.61676,1.68704,1.98257,2.07756
1.61752,1.68704,1.98848,2.08386
1.61829,1.68704,1.99432,2.09014
1.61906,1.68704,1.99966,2.0958
1.61982,1.68704,2.00499,2.10146
1.62059,1.68704,2.01132,2.1084
1.62135,1.68704,2.01668,2.11418
1.62212,1.68704,2.02196,2.1199
1.62289,1.68704,2.0271,2.12549
1.62365,1.68704,2.03263,2.13159
1.62442,1.68704,2.03892,2.13864
1.62518,1.68704,2.04397,2.14423
1.62595,1.68704,2.04894,2.14977
1.62672,1.68704,2.0541,2.15555
1.62748,1.68704,2.06001,2.16235
1.62825,1.68704,2.0654,2.1685
1.62902,1.68704,2.07056,2.17436
1.62978,1.68704,2.07589,2.18057
1.63055,1.68704,2.08086,2.18628
1.63131,1.68704,2.08583,2.19204
1.63208,1.68704,2.09038,2.19729
1.63285,1.68704,2.09505,2.20271
1.63361,1.68704,2.10036,2.20907
1.63438,1.68704,2.10547,2.21514
1.63514,1.68704,2.11012,2.22065
1.63591,1.68704,2.11519,2.22678
1.63668,1.68704,2.11976,2.23226
1.63744,1.68704,2.12455,2.23809
1.63821,1.68704,2.12935,2.24397
1.63897,1.68704,2.13395,2.24958
1.63974,1.68704,2.13851,2.25519
1.64051,1.68704,2.14254,2.26009
1.64127,1.68704,2.14712,2.26583
1.64204,1.68704,2.15224,2.27232
1.6428,1.68704,2.15656,2.27776
1.64357,1.68704,2.16101,2.28341
1.64434,1.68704,2.16497,2.28838
1.6451,1.68704,2.16928,2.29387
1.64587,1.68704,2.17409,2.30018
1.64663,1.68704,2.17808,2.30528
1.6474,1.68704,2.18278,2.31149
1.64817,1.68704,2.1865,2.31627
1.64893,1.68704,2.19149,2.32299
1.6497,1.68704,2.19563,2.32855
1.65046,1.68704,2.19898,2.33282
1.65123,1.68704,2.2031,2.33832
1.652,1.68704,2.20753,2.34436
1.65276,1.68704,2.21176,2.35016
1.65353,1.68704,2.21583,2.35577
1.65429,1.68704,2.21975,2.36111
1.65506,1.68704,2.2231,2.36559
1.65583,1.68704,2.22706,2.3711
1.65659,1.68704,2.23037,2.37561
1.65736,1.68704,2.23452,2.3815
1.65813,1.68704,2.23794,2.38622
1.65889,1.68704,2.24144,2.39113
1.65966,1.68704,2.24552,2.397
1.66042,1.68704,2.24914,2.40217
1.66119,1.68704,2.25329,2.40823
1.66196,1.68704,2.25662,2.413
1.66272,1.68704,2.2601,2.41803
1.66349,1.68704,2.26427,2.42427
1.66425,1.68704,2.26805,2.42987
1.66502,1.68704,2.27087,2.43394
1.66579,1.68704,2.27428,2.43899
1.66655,1.68704,2.27816,2.4449
1.66732,1.68704,2.28183,2.45046
1.66808,1.68704,2.28465,2.45459
1.66885,1.68704,2.28861,2.46075
1.66962,1.68704,2.29189,2.46576
1.67038,1.68704,2.29527,2.47098
1.67115,1.68704,2.29849,2.47597
1.67191,1.68704,2.30207,2.48161
1.67268,1.68704,2.3051,2.48629
1.67345,1.68704,2.30868,2.492
1.67421,1.68704,2.31075,2.49563
1.67498,1.68704,2.31443,2.50105
1.67574,1.68704,2.31717,2.50527
1.67651,1.68704,2.32102,2.51165
1.67728,1.68704,2.3241,2.51664
1.67804,1.68704,2.32728,2.52183
1.67881,1.68704,2.33027,2.52673
1.67957,1.68704,2.33302,2.53112
1.68034,1.68704,2.33602,2.5361
1.68111,1.68704,2.33889,2.54083
1.68187,1.68704,2.34155,2.5452
1.68264,1.68704,2.3444,2.54998
1.68341,1.68704,2.34732,2.55491
1.68417,1.68704,2.34992,2.55922
1.68494,1.68704,2.35346,2.56546
1.6857,1.68704,2.35589,2.56951
1.68647,1.68704,2.35874,2.57443
1.68724,1.68704,2.36131,2.5788
1.688,1.68704,2.36482,2.58513
1.68877,1.68704,2.3675,2.58981
1.68953,1.68704,2.36994,2.59402
1.6903,1.68704,2.37297,2.59951
1.69107,1.68704,2.37552,2.60396
1.69183,1.68704,2.37849,2.60937
1.6926,1.68704,2.38113,2.61411
1.69336,1.68704,2.38299,2.61725
1.69413,1.68704,2.38618,2.62321
1.6949,1.68704,2.38894,2.62831
1.69566,1.68704,2.39177,2.63358
1.69643,1.68704,2.39431,2.63825
1.69719,1.68704,2.396,2.64113
1.69796,1.68704,2.39863,2.64605
1.69873,1.68704,2.40106,2.65058
1.69949,1.68704,2.4038,2.65582
1.70026,1.68704,2.40652,2.66106
1.70102,1.68704,2.40868,2.66506
1.70179,1.68704,2.41189,2.67144
1.70256,1.68704,2.4136,2.6745
1.70332,1.68704,2.416,2.67915
1.70409,1.68704,2.41843,2.68387
1.70485,1.68704,2.42058,2.688
1.70562,1.68704,2.42362,2.6942
1.70639,1.68704,2.42555,2.69786
1.70715,1.68704,2.42847,2.70386
1.70792,1.68704,2.43099,2.70903
1.70868,1.68704,2.43264,2.71221
1.70945,1.68704,2.43481,2.7164
1.71022,1.68704,2.43748,2.72193
1.71098,1.68704,2.43989,2.72689
1.71175,1.68704,2.44213,2.73148
1.71252,1.68704,2.44401,2.7352
1.71328,1.68704,2.44638,2.7402
1.71405,1.68704,2.44808,2.74354
1.71481,1.68704,2.45078,2.74938
1.71558,1.68704,2.45244,2.75266
1.71635,1.68704,2.45508,2.7584
1.71711,1.68704,2.45703,2.76246
1.71788,1.68704,2.45945,2.76775
1.71864,1.68704,2.4613,2.77162
1.71941,1.68704,2.46359,2.77656
1.72018,1.68704,2.46543,2.78049
1.72094,1.68704,2.46781,2.78576
1.72171,1.68704,2.4697,2.78984
1.72247,1.68704,2.47161,2.79399
1.72324,1.68704,2.47351,2.79809
1.72401,1.68704,2.47537,2.80215
1.57079,1.68855,1.57078,1.68854
1.57156,1.68855,1.57821,1.69519
1.57233,1.68855,1.58561,1.70186
1.57309,1.68855,1.59297,1.70844
1.57386,1.68855,1.60045,1.71505
1.57463,1.68855,1.60785,1.72179
1.57539,1.68855,1.6152,1.7284
1.57616,1.68855,1.62251,1.73495
1.57692,1.68855,1.62995,1.74163
1.57769,1.68855,1.6373,1.74825
1.57846,1.68855,1.64469,1.75492
1.57922,1.68855,1.652,1.76151
1.57999,1.68855,1.65932,1.76806
1.58075,1.68855,1.66663,1.7747
1.58152,1.68855,1.6737,1.78108
1.58229,1.68855,1.68107,1.78777
1.58305,1.68855,1.68846,1.79451
1.58382,1.68855,1.69571,1.80108
1.58458,1.68855,1.70289,1.80759
1.58535,1.68855,1.7099,1.814
1.58612,1.68855,1.71702,1.8205
1.58688,1.68855,1.72454,1.82738
1.58765,1.68855,1.73158,1.83384
1.58841,1.68855,1.73862,1.84033
1.58918,1.68855,1.74546,1.84661
1.58995,1.68855,1.75268,1.85327
1.59071,1.68855,1.7597,1.85979
1.59148,1.68855,1.76649,1.86606
1.59224,1.68855,1.77361,1.87271
1.59301,1.68855,1.78064,1.87929
1.59378,1.68855,1.78772,1.88588
1.59454,1.68855,1.79413,1.8919
1.59531,1.68855,1.80128,1.89865
1.59607,1.68855,1.80775,1.90471
1.59684,1.68855,1.815,1.91164
1.59761,1.68855,1.82122,1.91747
1.59837,1.68855,1.82827,1.92423
1.59914,1.68855,1.83515,1.93082
1.59991,1.68855,1.84168,1.93708
1.60067,1.68855,1.84796,1.94309
1.60144,1.68855,1.85466,1.94957
1.6022,1.68855,1.86141,1.95614
1.60297,1.68855,1.86791,1.96246
1.60374,1.68855,1.87469,1.96918
1.6045,1.68855,1.88066,1.97492
1.60527,1.68855,1.8869,1.98103
1.60603,1.68855,1.89365,1.98776
1.6068,1.68855,1.89954,1.99355
1.60757,1.68855,1.90647,2.00054
1.60833,1.68855,1.91283,2.00693
1.6091,1.68855,1.91901,2.01315
1.60986,1.68855,1.92536,2.01955
1.61063,1.68855,1.93108,2.02534
1.6114,1.68855,1.93727,2.0316
1.61216,1.68855,1.94297,2.03737
1.61293,1.68855,1.94934,2.04395
1.61369,1.68855,1.95497,2.04974
1.61446,1.68855,1.96072,2.05566
1.61523,1.68855,1.96719,2.06247
1.61599,1.68855,1.97235,2.06776
1.61676,1.68855,1.97867,2.07449
1.61752,1.68855,1.98385,2.07986
1.61829,1.68855,1.98978,2.08617
1.61906,1.68855,1.99599,2.09288
1.61982,1.68855,2.00171,2.09897
1.62059,1.68855,2.00736,2.10511
1.62135,1.68855,2.01201,2.10996
1.62212,1.68855,2.0179,2.11647
1.62289,1.68855,2.02369,2.12278
1.62365,1.68855,2.02884,2.12839
1.62442,1.68855,2.03483,2.13508
1.62518,1.68855,2.04004,2.14081
1.62595,1.68855,2.04509,2.14639
1.62672,1.68855,2.05084,2.15287
1.62748,1.68855,2.0559,2.15856
1.62825,1.68855,2.06114,2.1645
1.62902,1.68855,2.06627,2.17032
1.62978,1.68855,2.07159,2.17644
1.63055,1.68855,2.07658,2.18226
1.63131,1.68855,2.08105,2.18727
1.63208,1.68855,2.08603,2.19303
1.63285,1.68855,2.09125,2.19919
1.63361,1.68855,2.0955,2.20406
1.63438,1.68855,2.10112,2.21079
1.63514,1.68855,2.10591,2.2165
1.63591,1.68855,2.11008,2.22134
1.63668,1.68855,2.11548,2.22794
1.63744,1.68855,2.1201,2.23348
1.63821,1.68855,2.12443,2.23867
1.63897,1.68855,2.1295,2.2449
1.63974,1.68855,2.13445,2.2511
1.64051,1.68855,2.13883,2.25643
1.64127,1.68855,2.14292,2.26138
1.64204,1.68855,2.14713,2.26657
1.6428,1.68855,2.15177,2.27245
1.64357,1.68855,2.15604,2.27775
1.64434,1.68855,2.16042,2.2833
1.6451,1.68855,2.16553,2.28993
1.64587,1.68855,2.16925,2.29459
1.64663,1.68855,2.17352,2.30008
1.6474,1.68855,2.17783,2.30565
1.64817,1.68855,2.18178,2.31073
1.64893,1.68855,2.18603,2.3163
1.6497,1.68855,2.1909,2.32285
1.65046,1.68855,2.19525,2.32869
1.65123,1.68855,2.19863,2.33309
1.652,1.68855,2.20319,2.33925
1.65276,1.68855,2.20681,2.344
1.65353,1.68855,2.21087,2.34952
1.65429,1.68855,2.215,2.35517
1.65506,1.68855,2.2186,2.36003
1.65583,1.68855,2.22187,2.36439
1.65659,1.68855,2.226,2.37015
1.65736,1.68855,2.23001,2.37576
1.65813,1.68855,2.23368,2.38087
1.65889,1.68855,2.23717,2.38572
1.65966,1.68855,2.24167,2.39224
1.66042,1.68855,2.24526,2.3973
1.66119,1.68855,2.24841,2.40171
1.66196,1.68855,2.25217,2.40713
1.66272,1.68855,2.25567,2.41217
1.66349,1.68855,2.25921,2.41729
1.66425,1.68855,2.26295,2.42279
1.66502,1.68855,2.26631,2.42768
1.66579,1.68855,2.27067,2.43435
1.66655,1.68855,2.27378,2.43886
1.66732,1.68855,2.27725,2.44406
1.66808,1.68855,2.28108,2.44988
1.66885,1.68855,2.28444,2.45495
1.66962,1.68855,2.2869,2.45849
1.67038,1.68855,2.29089,2.46475
1.67115,1.68855,2.2937,2.46894
1.67191,1.68855,2.2969,2.47386
1.67268,1.68855,2.30057,2.47964
1.67345,1.68855,2.30362,2.48435
1.67421,1.68855,2.3065,2.48879
1.67498,1.68855,2.31002,2.49442
1.67574,1.68855,2.31378,2.50065
1.67651,1.68855,2.317,2.50572
1.67728,1.68855,2.32011,2.5107
1.67804,1.68855,2.32292,2.51512
1.67881,1.68855,2.32556,2.51934
1.67957,1.68855,2.32842,2.52393
1.68034,1.68855,2.33208,2.53009
1.68111,1.68855,2.33445,2.53386
1.68187,1.68855,2.33812,2.54012
1.68264,1.68855,2.34041,2.54374
1.68341,1.68855,2.34335,2.54867
1.68417,1.68855,2.34664,2.5543
1.68494,1.68855,2.34913,2.5584
1.6857,1.68855,2.35187,2.56304
1.68647,1.68855,2.35503,2.56856
1.68724,1.68855,2.3581,2.57391
1.688,1.68855,2.36063,2.57816
1.68877,1.68855,2.36306,2.58229
1.68953,1.68855,2.36561,2.58668
1.6903,1.68855,2.36933,2.59352
1.69107,1.68855,2.37196,2.59814
1.69183,1.68855,2.37398,2.60149
1.6926,1.68855,2.37678,2.60653
1.69336,1.68855,2.37978,2.61202
1.69413,1.68855,2.38269,2.61735
1.6949,1.68855,2.38501,2.62142
1.69566,1.68855,2.38788,2.62676
1.69643,1.68855,2.38983,2.63015
1.69719,1.68855,2.39254,2.63517
1.69796,1.68855,2.39493,2.63954
1.69873,1.68855,2.39742,2.64416
1.69949,1.68855,2.40062,2.65034
1.70026,1.68855,2.4029,2.65456
1.70102,1.68855,2.40494,2.65828
1.70179,1.68855,2.40786,2.66396
1.70256,1.68855,2.41036,2.66878
1.70332,1.68855,2.41261,2.67303
1.70409,1.68855,2.41529,2.67827
1.70485,1.68855,2.41728,2.682
1.70562,1.68855,2.42005,2.68749
1.70639,1.68855,2.42212,2.69145
1.70715,1.68855,2.42503,2.69741
1.70792,1.68855,2.42702,2.70123
1.70868,1.68855,2.42898,2.705
1.70945,1.68855,2.432,2.71127
1.71022,1.68855,2.43363,2.71453
1.71098,1.68855,2.43632,2.71997
1.71175,1.68855,2.43804,2.72322
1.71252,1.68855,2.44073,2.72884
1.71328,1.68855,2.44311,2.7338
1.71405,1.68855,2.44461,2.73663
1.71481,1.68855,2.44727,2.74228
1.71558,1.68855,2.44905,2.74587
1.71635,1.68855,2.45173,2.75164
1.71711,1.68855,2.45368,2.7557
1.71788,1.68855,2.45556,2.75955
1.71864,1.68855,2.45799,2.76479
1.71941,1.68855,2.45962,2.76809
1.72018,1.68855,2.46222,2.77388
1.72094,1.68855,2.46452,2.77889
1.72171,1.68855,2.46632,2.7827
1.72247,1.68855,2.46858,2.78772
1.72324,1.68855,2.47015,2.79094
1.72401,1.68855,2.47233,2.79579
1.57079,1.69006,1.57078,1.69005
1.57156,1.69006,1.5781,1.6966
1.57233,1.69006,1.58542,1.70315
1.57309,1.69006,1.59276,1.70974
1.57386,1.69006,1.60003,1.71623
1.57463,1.69006,1.60742,1.72281
1.57539,1.69006,1.61469,1.72938
1.57616,1.69006,1.62201,1.73595
1.57692,1.69006,1.62921,1.74243
1.57769,1.69006,1.63655,1.74901
1.57846,1.69006,1.64382,1.75553
1.57922,1.69006,1.65095,1.76197
1.57999,1.69006,1.65833,1.76859
1.58075,1.69006,1.6655,1.77508
1.58152,1.69006,1.67279,1.78169
1.58229,1.69006,1.67975,1.78795
1.58305,1.69006,1.68708,1.79463
1.58382,1.69006,1.69419,1.80105
1.58458,1.69006,1.70147,1.80769
1.58535,1.69006,1.70856,1.81416
1.58612,1.69006,1.71573,1.82067
1.58688,1.69006,1.72252,1.82686
1.58765,1.69006,1.72984,1.83361
1.58841,1.69006,1.73683,1.84001
1.58918,1.69006,1.74377,1.84638
1.58995,1.69006,1.75062,1.85267
1.59071,1.69006,1.75775,1.8593
1.59148,1.69006,1.76472,1.86575
1.59224,1.69006,1.77161,1.87213
1.59301,1.69006,1.77853,1.87858
1.59378,1.69006,1.78514,1.88469
1.59454,1.69006,1.79184,1.89099
1.59531,1.69006,1.79859,1.89732
1.59607,1.69006,1.80541,1.90376
1.59684,1.69006,1.81194,1.9099
1.59761,1.69006,1.81877,1.91638
1.59837,1.69006,1.82592,1.92325
1.59914,1.69006,1.83207,1.92905
1.59991,1.69006,1.83892,1.93559
1.60067,1.69006,1.84545,1.94188
1.60144,1.69006,1.85188,1.94807
1.6022,1.69006,1.858,1.95395
1.60297,1.69006,1.86438,1.96013
1.60374,1.69006,1.87148,1.96709
1.6045,1.69006,1.87803,1.9735
1.60527,1.69006,1.88411,1.97946
1.60603,1.69006,1.89028,1.98553
1.6068,1.69006,1.89696,1.99218
1.60757,1.69006,1.90272,1.99783
1.60833,1.69006,1.90853,2.00358
1.6091,1.69006,1.9148,2.00986
1.60986,1.69006,1.92152,2.01666
1.61063,1.69006,1.92786,2.02314
1.6114,1.69006,1.93408,2.02952
1.61216,1.69006,1.93984,2.0353
1.61293,1.69006,1.94541,2.04093
1.61369,1.69006,1.95144,2.04714
1.61446,1.69006,1.95754,2.05347
1.61523,1.69006,1.96318,2.05929
1.61599,1.69006,1.9692,2.06558
1.61676,1.69006,1.97433,2.07084
1.61752,1.69006,1.98096,2.07786
1.61829,1.69006,1.98636,2.08356
1.61906,1.69006,1.99175,2.08928
1.61982,1.69006,1.99722,2.09507
1.62059,1.69006,2.00308,2.10139
1.62135,1.69006,2.0087,2.10744
1.62212,1.69006,2.01366,2.11273
1.62289,1.69006,2.01927,2.11883
1.62365,1.69006,2.02497,2.12513
1.62442,1.69006,2.03042,2.13111
1.62518,1.69006,2.03573,2.13696
1.62595,1.69006,2.04073,2.14245
1.62672,1.69006,2.04653,2.14908
1.62748,1.69006,2.05162,2.15467
1.62825,1.69006,2.05684,2.16053
1.62902,1.69006,2.06122,2.16536
1.62978,1.69006,2.06727,2.17242
1.63055,1.69006,2.07189,2.17758
1.63131,1.69006,2.07722,2.18378
1.63208,1.69006,2.08193,2.18917
1.63285,1.69006,2.0871,2.19518
1.63361,1.69006,2.09227,2.20123
1.63438,1.69006,2.09694,2.2067
1.63514,1.69006,2.10119,2.21163
1.63591,1.69006,2.10595,2.21727
1.63668,1.69006,2.11101,2.22334
1.63744,1.69006,2.11614,2.22956
1.63821,1.69006,2.11985,2.23387
1.63897,1.69006,2.12501,2.24022
1.63974,1.69006,2.12997,2.24626
1.64051,1.69006,2.13371,2.25074
1.64127,1.69006,2.13859,2.2568
1.64204,1.69006,2.14329,2.26264
1.6428,1.69006,2.14729,2.26755
1.64357,1.69006,2.15209,2.2736
1.64434,1.69006,2.15653,2.27918
1.6451,1.69006,2.16061,2.2843
1.64587,1.69006,2.16488,2.28973
1.64663,1.69006,2.16939,2.29554
1.6474,1.69006,2.17387,2.30131
1.64817,1.69006,2.17775,2.30628
1.64893,1.69006,2.1824,2.31234
1.6497,1.69006,2.18649,2.31774
1.65046,1.69006,2.18991,2.32209
1.65123,1.69006,2.19498,2.32903
1.652,1.69006,2.19881,2.33408
1.65276,1.69006,2.20244,2.33882
1.65353,1.69006,2.20701,2.34504
1.65429,1.69006,2.21005,2.34898
1.65506,1.69006,2.21401,2.35436
1.65583,1.69006,2.21764,2.35925
1.65659,1.69006,2.22234,2.36588
1.65736,1.69006,2.22606,2.37098
1.65813,1.69006,2.22953,2.37572
1.65889,1.69006,2.23322,2.38088
1.65966,1.69006,2.23725,2.38659
1.66042,1.69006,2.24115,2.39215
1.66119,1.69006,2.24463,2.39706
1.66196,1.69006,2.24836,2.40234
1.66272,1.69006,2.25218,2.40788
1.66349,1.69006,2.25535,2.41238
1.66425,1.69006,2.25889,2.4175
1.66502,1.69006,2.2623,2.42244
1.66579,1.69006,2.26633,2.42844
1.66655,1.69006,2.26935,2.43281
1.66732,1.69006,2.27305,2.43838
1.66808,1.69006,2.2761,2.44281
1.66885,1.69006,2.27935,2.44765
1.66962,1.69006,2.28287,2.45296
1.67038,1.69006,2.28661,2.45873
1.67115,1.69006,2.29011,2.46411
1.67191,1.69006,2.29299,2.4684
1.67268,1.69006,2.2967,2.47417
1.67345,1.69006,2.29978,2.47901
1.67421,1.69006,2.30317,2.48429
1.67498,1.69006,2.30638,2.48931
1.67574,1.69006,2.30919,2.49364
1.67651,1.69006,2.31286,2.49959
1.67728,1.69006,2.31574,2.50419
1.67804,1.69006,2.31923,2.5098
1.67881,1.69006,2.32152,2.51326
1.67957,1.69006,2.3242,2.5175
1.68034,1.69006,2.32745,2.52284
1.68111,1.69006,2.33108,2.52892
1.68187,1.69006,2.33416,2.53403
1.68264,1.69006,2.33648,2.53766
1.68341,1.69006,2.33999,2.54371
1.68417,1.69006,2.34231,2.54735
1.68494,1.69006,2.34498,2.55179
1.6857,1.69006,2.34798,2.5569
1.68647,1.69006,2.35081,2.56169
1.68724,1.69006,2.35411,2.56745
1.688,1.69006,2.35654,2.57149
1.68877,1.69006,2.35911,2.57585
1.68953,1.69006,2.36199,2.58088
1.6903,1.69006,2.36473,2.58564
1.69107,1.69006,2.36756,2.5906
1.69183,1.69006,2.37052,2.59589
1.6926,1.69006,2.37266,2.59952
1.69336,1.69006,2.37596,2.60558
1.69413,1.69006,2.37872,2.61055
1.6949,1.69006,2.38105,2.61461
1.69566,1.69006,2.38322,2.61839
1.69643,1.69006,2.38574,2.62295
1.69719,1.69006,2.38909,2.62928
1.69796,1.69006,2.39164,2.63397
1.69873,1.69006,2.39378,2.63779
1.69949,1.69006,2.39684,2.64359
1.70026,1.69006,2.39913,2.64783
1.70102,1.69006,2.40162,2.65252
1.70179,1.69006,2.40431,2.65763
1.70256,1.69006,2.40609,2.66079
1.70332,1.69006,2.40913,2.66676
1.70409,1.69006,2.41156,2.67139
1.70485,1.69006,2.41372,2.67548
1.70562,1.69006,2.41584,2.67947
1.70639,1.69006,2.41873,2.68526
1.70715,1.69006,2.42093,2.68948
1.70792,1.69006,2.42313,2.69376
1.70868,1.69006,2.42515,2.69762
1.70945,1.69006,2.42775,2.70287
1.71022,1.69006,2.43017,2.70772
1.71098,1.69006,2.43232,2.712
1.71175,1.69006,2.43534,2.71839
1.71252,1.69006,2.43725,2.72213
1.71328,1.69006,2.43959,2.72687
1.71405,1.69006,2.44159,2.73087
1.71481,1.69006,2.44338,2.73438
1.71558,1.69006,2.44629,2.7406
1.71635,1.69006,2.44835,2.74488
1.71711,1.69006,2.44996,2.74802
1.71788,1.69006,2.45247,2.75343
1.71864,1.69006,2.45428,2.75709
1.71941,1.69006,2.45618,2.76104
1.72018,1.69006,2.45876,2.76667
1.72094,1.69006,2.46093,2.77136
1.72171,1.69006,2.46283,2.77535
1.72247,1.69006,2.46469,2.77927
1.72324,1.69006,2.46672,2.78365
1.72401,1.69006,2.46879,2.78816
1.57079,1.69157,1.57078,1.69156
1.57156,1.69157,1.57807,1.69807
1.57233,1.69157,1.5853,1.7045
1.57309,1.69157,1.59256,1.71106
1.57386,1.69157,1.59976,1.71747
1.57463,1.69157,1.60699,1.72395
1.57539,1.69157,1.61416,1.73036
1.57616,1.69157,1.62138,1.73683
1.57692,1.69157,1.62865,1.74334
1.57769,1.69157,1.63582,1.74976
1.57846,1.69157,1.64301,1.75624
1.57922,1.69157,1.65023,1.7627
1.57999,1.69157,1.65728,1.76907
1.58075,1.69157,1.66454,1.77563
1.58152,1.69157,1.67146,1.78184
1.58229,1.69157,1.67874,1.78841
1.58305,1.69157,1.68591,1.79491
1.58382,1.69157,1.69295,1.80133
1.58458,1.69157,1.70005,1.80773
1.58535,1.69157,1.70707,1.81413
1.58612,1.69157,1.71425,1.82071
1.58688,1.69157,1.72118,1.827
1.58765,1.69157,1.72783,1.83304
1.58841,1.69157,1.73485,1.83947
1.58918,1.69157,1.74194,1.84598
1.58995,1.69157,1.74896,1.85248
1.59071,1.69157,1.75557,1.85854
1.59148,1.69157,1.76228,1.86471
1.59224,1.69157,1.76913,1.87106
1.59301,1.69157,1.77624,1.87772
1.59378,1.69157,1.78281,1.88379
1.59454,1.69157,1.78966,1.89022
1.59531,1.69157,1.7967,1.89684
1.59607,1.69157,1.80306,1.90277
1.59684,1.69157,1.80949,1.9088
1.59761,1.69157,1.81607,1.91502
1.59837,1.69157,1.82296,1.92158
1.59914,1.69157,1.82979,1.92811
1.59991,1.69157,1.83576,1.93375
1.60067,1.69157,1.84237,1.94008
1.60144,1.69157,1.84909,1.94658
1.6022,1.69157,1.85527,1.95248
1.60297,1.69157,1.86142,1.95841
1.60374,1.69157,1.86846,1.96528
1.6045,1.69157,1.8749,1.97156
1.60527,1.69157,1.88104,1.97758
1.60603,1.69157,1.88704,1.98345
1.6068,1.69157,1.89371,1.99008
1.60757,1.69157,1.89966,1.99594
1.60833,1.69157,1.90599,2.00224
1.6091,1.69157,1.9122,2.00843
1.60986,1.69157,1.91794,2.01415
1.61063,1.69157,1.92426,2.02058
1.6114,1.69157,1.93003,2.02635
1.61216,1.69157,1.93645,2.03292
1.61293,1.69157,1.94252,2.03909
1.61369,1.69157,1.94803,2.0447
1.61446,1.69157,1.95408,2.05097
1.61523,1.69157,1.95996,2.05698
1.61599,1.69157,1.96515,2.06232
1.61676,1.69157,1.97111,2.06852
1.61752,1.69157,1.97708,2.07482
1.61829,1.69157,1.98248,2.08046
1.61906,1.69157,1.988,2.08628
1.61982,1.69157,1.99392,2.0926
1.62059,1.69157,1.99853,2.09739
1.62135,1.69157,2.00479,2.10419
1.62212,1.69157,2.01031,2.11016
1.62289,1.69157,2.01567,2.11592
1.62365,1.69157,2.02107,2.12178
1.62442,1.69157,2.02635,2.12755
1.62518,1.69157,2.0318,2.13352
1.62595,1.69157,2.03721,2.13952
1.62672,1.69157,2.04191,2.14467
1.62748,1.69157,2.04768,2.15122
1.62825,1.69157,2.05267,2.15672
1.62902,1.69157,2.05755,2.16216
1.62978,1.69157,2.06279,2.16813
1.63055,1.69157,2.06814,2.17431
1.63131,1.69157,2.07243,2.17904
1.63208,1.69157,2.07815,2.18575
1.63285,1.69157,2.08265,2.19086
1.63361,1.69157,2.08786,2.19694
1.63438,1.69157,2.09228,2.20203
1.63514,1.69157,2.09723,2.20783
1.63591,1.69157,2.10187,2.21328
1.63668,1.69157,2.10701,2.21946
1.63744,1.69157,2.11122,2.22439
1.63821,1.69157,2.11627,2.23043
1.63897,1.69157,2.12104,2.23624
1.63974,1.69157,2.12538,2.24145
1.64051,1.69157,2.13017,2.2473
1.64127,1.69157,2.1339,2.25174
1.64204,1.69157,2.13926,2.25851
1.6428,1.69157,2.14351,2.26368
1.64357,1.69157,2.14722,2.26818
1.64434,1.69157,2.15203,2.27426
1.6451,1.69157,2.15597,2.27913
1.64587,1.69157,2.16025,2.28452
1.64663,1.69157,2.16523,2.29097
1.6474,1.69157,2.16891,2.29557
1.64817,1.69157,2.1732,2.30108
1.64893,1.69157,2.17794,2.3073
1.6497,1.69157,2.18214,2.31276
1.65046,1.69157,2.18577,2.31741
1.65123,1.69157,2.19044,2.32369
1.652,1.69157,2.19398,2.32821
1.65276,1.69157,2.19851,2.33432
1.65353,1.69157,2.20286,2.34021
1.65429,1.69157,2.20656,2.34508
1.65506,1.69157,2.21001,2.34966
1.65583,1.69157,2.21442,2.35579
1.65659,1.69157,2.2182,2.36087
1.65736,1.69157,2.22127,2.36493
1.65813,1.69157,2.22553,2.3709
1.65889,1.69157,2.22945,2.37641
1.65966,1.69157,2.23286,2.38105
1.66042,1.69157,2.23668,2.3864
1.66119,1.69157,2.24047,2.39176
1.66196,1.69157,2.24367,2.39619
1.66272,1.69157,2.24794,2.40237
1.66349,1.69157,2.25144,2.4074
1.66425,1.69157,2.25437,2.41148
1.66502,1.69157,2.25854,2.41766
1.66579,1.69157,2.26157,2.42195
1.66655,1.69157,2.26498,2.42692
1.66732,1.69157,2.26854,2.43218
1.66808,1.69157,2.27231,2.4378
1.66885,1.69157,2.27595,2.44329
1.66962,1.69157,2.27891,2.44762
1.67038,1.69157,2.28273,2.45354
1.67115,1.69157,2.28547,2.45748
1.67191,1.69157,2.2886,2.46217
1.67268,1.69157,2.29267,2.46861
1.67345,1.69157,2.2955,2.47279
